"_id","name","location","review","rating","usersRating","description","amenities","images","thumbnail","owner","propertyType","rooms","__v","createdAt","updatedAt","pricePerNight","maxGuests","available","reservations"
"684c124db1e0125c6d6daf33","Ancient Sands 575","{""city"":""Faiyum"",""zone"":""Downtown"",""street"":""Durgan Burgs""}","[]",5,0,"Supellex claustrum adhaero tunc. Calculus videlicet vindico. Denuo cresco culpo atqui compono textor caterva summopere.","[""Heating""]","[""/images/hotels/14.jpg"",""/images/hotels/4.jpg"",""/images/hotels/8.jpg""]","/images/hotels/4.jpg","684c124cb1e0125c6d6dac92","Hotel","[{""type"":""Single"",""pricePerNight"":7517.48,""maxGuests"":3,""amenities"":[""Kitchen"",""Air Conditioning"",""TV"",""Parking"",""Gym"",""Heating"",""WiFi""],""available"":true,""reservations"":[],""_id"":""684c124db1e0125c6d6daf34""},{""type"":""Double"",""pricePerNight"":9237.86,""maxGuests"":4,""amenities"":[""Air Conditioning"",""WiFi"",""TV"",""Gym"",""Heating"",""Parking"",""Pool""],""available"":true,""reservations"":[],""_id"":""684c124db1e0125c6d6daf35""},{""type"":""Suite"",""pricePerNight"":11814.85,""maxGuests"":6,""amenities"":[""Gym"",""Heating"",""WiFi"",""Kitchen"",""Parking"",""Air Conditioning"",""Pool"",""TV""],""available"":true,""reservations"":[""684c128b02ec8bd9263a7ef7""],""_id"":""684c124db1e0125c6d6daf36""}]",1,"2025-06-13T11:58:06.534Z","2025-06-13T11:59:07.979Z",,,,
"684c124db1e0125c6d6daf37","Shams El Nil","{""city"":""Damanhur"",""zone"":""Suburbs"",""street"":""Purdy Center""}","[]",4.4,0,"Currus tepidus corpus crustulum consuasor sopor. Corporis tui arca. Antiquus cernuus appositus tabesco maiores.","[""Gym"",""Kitchen"",""Air Conditioning"",""TV"",""Parking""]","[""/images/hotels/19.jpg"",""/images/hotels/12.jpg"",""/images/hotels/20.jpg""]","/images/hotels/6.jpg","684c124cb1e0125c6d6dac92","Hotel","[{""type"":""Single"",""pricePerNight"":5448.91,""maxGuests"":4,""amenities"":[""Kitchen"",""Gym"",""Parking"",""WiFi"",""Pool"",""Heating""],""available"":true,""reservations"":[],""_id"":""684c124db1e0125c6d6daf38""},{""type"":""Double"",""pricePerNight"":6903.9,""maxGuests"":1,""amenities"":[""Air Conditioning"",""WiFi"",""Parking"",""Kitchen"",""Heating"",""TV""],""available"":true,""reservations"":[""684c128c02ec8bd9263a7efb""],""_id"":""684c124db1e0125c6d6daf39""},{""type"":""Suite"",""pricePerNight"":8818.58,""maxGuests"":5,""amenities"":[""Gym"",""TV"",""Air Conditioning"",""Pool"",""Kitchen"",""Parking"",""Heating""],""available"":true,""reservations"":[],""_id"":""684c124db1e0125c6d6daf3a""}]",1,"2025-06-13T11:58:06.534Z","2025-06-13T11:59:08.138Z",,,,
"684c124db1e0125c6d6daf3b","esraa.el-masry","{""houseNumber"":""268"",""city"":""Sohag"",""zone"":""Uptown"",""street"":""The Causeway""}","[]",3.9,0,"Unus advenio unde caput. Tui velociter absque tutis tandem capto pauper amor vigor aro. Voluptatem nostrum decretum adimpleo spargo repellendus vitae aurum.","[""Parking"",""Heating"",""TV"",""Kitchen"",""Pool""]","[""/images/houses/11.jpg"",""/images/houses/19.jpg"",""/images/houses/15.jpg""]","/images/houses/16.jpg","684c124cb1e0125c6d6dac92","House",,1,"2025-06-13T11:58:06.534Z","2025-06-13T11:59:08.290Z",3136.14,8,true,"[""684c128c02ec8bd9263a7eff""]"
"684c124db1e0125c6d6daf3c","Ra's Retreat 238","{""city"":""Zagazig"",""zone"":""Uptown"",""street"":""Hickle Points""}","[]",4.7,0,"Callide auditor truculenter appello. Cavus tamquam patrocinor tandem adulescens decretum. Causa tam vicissitudo amo demo volaticus.","[""TV"",""Parking"",""Pool""]","[""/images/hotels/18.jpg"",""/images/hotels/15.jpg"",""/images/hotels/5.jpg""]","/images/hotels/4.jpg","684c124cb1e0125c6d6dac93","Hotel","[{""type"":""Single"",""pricePerNight"":6163.09,""maxGuests"":1,""amenities"":[""Parking"",""Gym"",""WiFi"",""Kitchen"",""TV"",""Pool""],""available"":true,""reservations"":[],""_id"":""684c124db1e0125c6d6daf3d""},{""type"":""Double"",""pricePerNight"":7820.32,""maxGuests"":1,""amenities"":[""Gym"",""TV"",""Pool"",""WiFi"",""Parking"",""Air Conditioning"",""Kitchen""],""available"":true,""reservations"":[""684c128c02ec8bd9263a7f03""],""_id"":""684c124db1e0125c6d6daf3e""},{""type"":""Suite"",""pricePerNight"":10120.13,""maxGuests"":4,""amenities"":[""Kitchen"",""TV"",""Air Conditioning"",""Pool"",""Gym"",""Parking"",""WiFi""],""available"":true,""reservations"":[],""_id"":""684c124db1e0125c6d6daf3f""}]",1,"2025-06-13T11:58:06.534Z","2025-06-13T11:59:08.441Z",,,,
"684c124db1e0125c6d6daf40","Delta Retreat 569","{""city"":""south sinai"",""zone"":""Suburbs"",""street"":""Dolores Oval""}","[]",4.1,0,"Appello sol deduco tollo clibanus autus totidem comparo. Arbustum conqueror laborum tredecim iure velum decimus at. Quos deleniti sumptus cogo decumbo.","[""Gym"",""TV""]","[""/images/hotels/17.jpg"",""/images/hotels/18.jpg"",""/images/hotels/5.jpg""]","/images/hotels/1.jpg","684c124cb1e0125c6d6dac93","Hotel","[{""type"":""Single"",""pricePerNight"":4104.46,""maxGuests"":4,""amenities"":[""Gym"",""Heating"",""Air Conditioning"",""Parking"",""Pool""],""available"":true,""reservations"":[],""_id"":""684c124db1e0125c6d6daf41""},{""type"":""Double"",""pricePerNight"":5213.59,""maxGuests"":3,""amenities"":[""Kitchen"",""Air Conditioning"",""Parking"",""Heating"",""Pool""],""available"":true,""reservations"":[""684c128c02ec8bd9263a7f07""],""_id"":""684c124db1e0125c6d6daf42""},{""type"":""Suite"",""pricePerNight"":6426.44,""maxGuests"":7,""amenities"":[""WiFi"",""Pool"",""Air Conditioning"",""Heating"",""Gym"",""Parking""],""available"":true,""reservations"":[],""_id"":""684c124db1e0125c6d6daf43""}]",1,"2025-06-13T11:58:06.535Z","2025-06-13T11:59:08.591Z",,,,
"684c124db1e0125c6d6daf44","hagar.bishoy","{""houseNumber"":""1067"",""city"":""Sohag"",""zone"":""Midtown"",""street"":""Krajcik Viaduct""}","[]",4.4,0,"Animadverto impedit pax amplus. Averto utilis deprimo sol adulescens caute. Vapulus summa tenetur cohaero tego succurro.","[""WiFi"",""Heating"",""Pool"",""Parking"",""Gym"",""Air Conditioning""]","[""/images/houses/5.jpg"",""/images/houses/12.jpg"",""/images/houses/6.jpg""]","/images/houses/13.jpg","684c124cb1e0125c6d6dac94","House",,1,"2025-06-13T11:58:06.535Z","2025-06-13T11:59:08.739Z",5332.04,7,true,"[""684c128c02ec8bd9263a7f0b""]"
"684c124db1e0125c6d6daf45","tamer.shenouda","{""houseNumber"":""6250"",""city"":""Kafr El Sheikh"",""zone"":""Downtown"",""street"":""Jefferson Street""}","[]",4,0,"Cumque asperiores cras uter clementia qui arma consequatur undique. Comptus antepono utroque iure ascit. Cupio architecto vulnero tersus bellicus.","[""Pool"",""WiFi"",""Gym"",""TV"",""Heating""]","[""/images/houses/13.jpg"",""/images/houses/18.jpg"",""/images/houses/5.jpg""]","/images/houses/5.jpg","684c124cb1e0125c6d6dac95","House",,1,"2025-06-13T11:58:06.535Z","2025-06-13T11:59:08.891Z",4034.04,1,true,"[""684c128c02ec8bd9263a7f0f""]"
"684c124db1e0125c6d6daf46","Giza Mirage","{""city"":""south sinai"",""zone"":""Beachfront"",""street"":""Brett Passage""}","[]",3.3,0,"Deputo turpis vulariter eveniet at caveo. Deludo triduana atqui demo peccatus barba tergum arca vomito somniculosus. Vinco talus rerum vesco ullus spoliatio nihil deludo atqui torrens.","[""TV"",""Gym"",""WiFi"",""Heating"",""Parking""]","[""/images/hotels/19.jpg"",""/images/hotels/9.jpg"",""/images/hotels/16.jpg""]","/images/hotels/17.jpg","684c124cb1e0125c6d6dac95","Hotel","[{""type"":""Single"",""pricePerNight"":1443.61,""maxGuests"":1,""amenities"":[""Gym"",""Heating"",""TV"",""Parking""],""available"":true,""reservations"":[],""_id"":""684c124db1e0125c6d6daf47""},{""type"":""Double"",""pricePerNight"":1789.84,""maxGuests"":4,""amenities"":[""Parking"",""Gym"",""WiFi"",""Kitchen""],""available"":true,""reservations"":[],""_id"":""684c124db1e0125c6d6daf48""},{""type"":""Suite"",""pricePerNight"":2296.4,""maxGuests"":3,""amenities"":[""Air Conditioning"",""WiFi"",""Parking"",""Gym""],""available"":true,""reservations"":[""684c128d02ec8bd9263a7f13""],""_id"":""684c124db1e0125c6d6daf49""}]",1,"2025-06-13T11:58:06.535Z","2025-06-13T11:59:09.059Z",,,,
"684c124db1e0125c6d6daf4a","tamer.shenouda","{""houseNumber"":""169"",""city"":""north sinai"",""zone"":""Uptown"",""street"":""Conroy Junctions""}","[]",4.1,0,"Vulgus vaco reprehenderit valetudo deficio acidus tonsor. Cuppedia attonbitus cupressus auxilium deficio non sint utilis. Accusantium vae perspiciatis ars strenuus sequi.","[""WiFi"",""Kitchen"",""Gym"",""TV"",""Heating"",""Air Conditioning""]","[""/images/houses/16.jpg"",""/images/houses/11.jpg"",""/images/houses/12.jpg""]","/images/houses/3.jpg","684c124cb1e0125c6d6dac95","House",,1,"2025-06-13T11:58:06.535Z","2025-06-13T11:59:09.216Z",4407.6,1,true,"[""684c128d02ec8bd9263a7f17""]"
"684c124db1e0125c6d6daf4b","nadeen.mostafa","{""houseNumber"":""28012"",""city"":""Mansoura"",""zone"":""Downtown"",""street"":""Saul Trail""}","[]",4.2,0,"Nulla tutis demulceo deduco aestivus pecus contigo exercitationem substantia ratione. Argentum curiositas dolorum eum colo adhuc quam doloremque. Videlicet vilicus damno tonsor verbera cruciamentum calculus vicinus distinctio civis.","[""Pool"",""Heating"",""WiFi"",""TV"",""Kitchen"",""Parking""]","[""/images/houses/2.jpg"",""/images/houses/17.jpg"",""/images/houses/20.jpg""]","/images/houses/15.jpg","684c124cb1e0125c6d6dac96","House",,1,"2025-06-13T11:58:06.535Z","2025-06-13T11:59:09.370Z",4587.11,3,true,"[""684c128d02ec8bd9263a7f1b""]"
"684c124db1e0125c6d6daf4c","nahla.saifan","{""houseNumber"":""5315"",""city"":""Ismailia"",""zone"":""Uptown"",""street"":""Elm Close""}","[]",3.2,0,"Ver ocer ait. Ago alius quod super. Esse cupio beatus appono atavus laborum.","[""Heating"",""WiFi"",""Gym"",""Kitchen""]","[""/images/houses/15.jpg"",""/images/houses/14.jpg"",""/images/houses/17.jpg""]","/images/houses/2.jpg","684c124cb1e0125c6d6dac97","House",,1,"2025-06-13T11:58:06.535Z","2025-06-13T11:59:09.522Z",1020.63,6,true,"[""684c128d02ec8bd9263a7f1f""]"
"684c124db1e0125c6d6daf4d","Golden Falcon 203","{""city"":""new valley"",""zone"":""Midtown"",""street"":""Stracke Canyon""}","[]",4.3,0,"Usque audeo auxilium. Abduco adsidue calamitas ultio adinventitias utilis vestrum. Thema audacia tactus eum corrumpo ultra dolorem denique admitto abutor.","[""Kitchen"",""Air Conditioning"",""Pool"",""Gym""]","[""/images/hotels/3.jpg"",""/images/hotels/5.jpg"",""/images/hotels/18.jpg""]","/images/hotels/18.jpg","684c124cb1e0125c6d6dac97","Hotel","[{""type"":""Single"",""pricePerNight"":5339.08,""maxGuests"":1,""amenities"":[""TV"",""Heating"",""Kitchen"",""WiFi"",""Air Conditioning"",""Gym""],""available"":true,""reservations"":[],""_id"":""684c124db1e0125c6d6daf4e""},{""type"":""Double"",""pricePerNight"":6425.07,""maxGuests"":2,""amenities"":[""Pool"",""WiFi"",""Kitchen"",""Parking"",""Air Conditioning"",""Gym""],""available"":true,""reservations"":[""684c128d02ec8bd9263a7f23""],""_id"":""684c124db1e0125c6d6daf4f""},{""type"":""Suite"",""pricePerNight"":7894.47,""maxGuests"":7,""amenities"":[""TV"",""WiFi"",""Air Conditioning"",""Gym"",""Pool"",""Parking""],""available"":true,""reservations"":[],""_id"":""684c124db1e0125c6d6daf50""}]",1,"2025-06-13T11:58:06.535Z","2025-06-13T11:59:09.686Z",,,,
"684c124db1e0125c6d6daf51","may.awadallah","{""houseNumber"":""78499"",""city"":""Shibin El Kom"",""zone"":""Uptown"",""street"":""N Main""}","[]",4.8,0,"Vindico auctor comptus vehemens aestas. Deduco undique degero antea. Desidero magnam umquam armarium.","[""WiFi"",""Pool"",""Heating"",""Kitchen"",""Air Conditioning"",""Parking"",""Gym""]","[""/images/houses/7.jpg"",""/images/houses/15.jpg"",""/images/houses/8.jpg""]","/images/houses/15.jpg","684c124cb1e0125c6d6dac98","House",,1,"2025-06-13T11:58:06.535Z","2025-06-13T11:59:09.831Z",6986.55,2,true,"[""684c128d02ec8bd9263a7f27""]"
"684c124db1e0125c6d6daf52","Nile Pearl","{""city"":""Tanta"",""zone"":""Midtown"",""street"":""Morar Freeway""}","[]",4.1,0,"Audentia tabella corroboro custodia adopto tactus campana audeo. Comptus nesciunt suadeo versus acidus. Perferendis decerno adflicto.","[""Kitchen"",""Parking""]","[""/images/hotels/12.jpg"",""/images/hotels/19.jpg"",""/images/hotels/10.jpg""]","/images/hotels/19.jpg","684c124cb1e0125c6d6dac98","Hotel","[{""type"":""Single"",""pricePerNight"":4390.09,""maxGuests"":2,""amenities"":[""WiFi"",""Kitchen"",""Gym"",""TV"",""Pool""],""available"":true,""reservations"":[],""_id"":""684c124db1e0125c6d6daf53""},{""type"":""Double"",""pricePerNight"":5381.22,""maxGuests"":2,""amenities"":[""Gym"",""TV"",""Heating"",""WiFi"",""Parking""],""available"":true,""reservations"":[],""_id"":""684c124db1e0125c6d6daf54""},{""type"":""Suite"",""pricePerNight"":6960.31,""maxGuests"":6,""amenities"":[""Kitchen"",""Parking"",""Pool"",""Gym"",""Heating"",""WiFi""],""available"":true,""reservations"":[""684c128d02ec8bd9263a7f2b""],""_id"":""684c124db1e0125c6d6daf55""}]",1,"2025-06-13T11:58:06.535Z","2025-06-13T11:59:09.981Z",,,,
"684c124db1e0125c6d6daf56","Palm Pyramid Inn","{""city"":""Cairo"",""zone"":""Uptown"",""street"":""Laurie Glens""}","[]",5,0,"Tamisium bardus sodalitas ancilla. Tibi tepidus arma vigor. Circumvenio magni varius modi infit reiciendis.","[""Parking"",""Pool"",""Gym"",""WiFi""]","[""/images/hotels/18.jpg"",""/images/hotels/14.jpg"",""/images/hotels/17.jpg""]","/images/hotels/16.jpg","684c124cb1e0125c6d6dac98","Hotel","[{""type"":""Single"",""pricePerNight"":8999.33,""maxGuests"":1,""amenities"":[""Pool"",""Kitchen"",""WiFi"",""Gym"",""TV"",""Air Conditioning"",""Parking""],""available"":true,""reservations"":[""684c128e02ec8bd9263a7f2f""],""_id"":""684c124db1e0125c6d6daf57""},{""type"":""Double"",""pricePerNight"":11558.2,""maxGuests"":2,""amenities"":[""Gym"",""Air Conditioning"",""Kitchen"",""TV"",""Pool"",""Heating"",""WiFi"",""Parking""],""available"":true,""reservations"":[],""_id"":""684c124db1e0125c6d6daf58""},{""type"":""Suite"",""pricePerNight"":14437.62,""maxGuests"":2,""amenities"":[""Heating"",""WiFi"",""TV"",""Pool"",""Kitchen"",""Gym"",""Air Conditioning"",""Parking""],""available"":true,""reservations"":[],""_id"":""684c124db1e0125c6d6daf59""}]",1,"2025-06-13T11:58:06.535Z","2025-06-13T11:59:10.134Z",,,,
"684c124db1e0125c6d6daf5a","Seaside El Gouna","{""city"":""Assiut"",""zone"":""Midtown"",""street"":""Kiley Bypass""}","[]",4.9,0,"Aegre ars vociferor tutis viduo summopere adsuesco volubilis coerceo aureus. Vulgaris deleo curia. Cunabula derideo capio amitto custodia coniecto ubi.","[""Air Conditioning"",""WiFi""]","[""/images/hotels/6.jpg"",""/images/hotels/14.jpg"",""/images/hotels/17.jpg""]","/images/hotels/13.jpg","684c124cb1e0125c6d6dac99","Hotel","[{""type"":""Single"",""pricePerNight"":6796.4,""maxGuests"":1,""amenities"":[""WiFi"",""Air Conditioning"",""Parking"",""Pool"",""Kitchen"",""Gym""],""available"":true,""reservations"":[""684c128e02ec8bd9263a7f33""],""_id"":""684c124db1e0125c6d6daf5b""},{""type"":""Double"",""pricePerNight"":8615.38,""maxGuests"":4,""amenities"":[""Heating"",""Kitchen"",""Parking"",""TV"",""Gym"",""Pool"",""WiFi""],""available"":true,""reservations"":[],""_id"":""684c124db1e0125c6d6daf5c""},{""type"":""Suite"",""pricePerNight"":10553.38,""maxGuests"":5,""amenities"":[""WiFi"",""Heating"",""TV"",""Kitchen"",""Gym"",""Parking"",""Air Conditioning"",""Pool""],""available"":true,""reservations"":[],""_id"":""684c124db1e0125c6d6daf5d""}]",1,"2025-06-13T11:58:06.536Z","2025-06-13T11:59:10.284Z",,,,
"684c124db1e0125c6d6daf5e","kholoud.hassan","{""houseNumber"":""6510"",""city"":""Qena"",""zone"":""Downtown"",""street"":""Tyshawn Mews""}","[]",3.5,0,"Cena aeger amo praesentium surgo laboriosam surgo apparatus acquiro nesciunt. Pax curia comitatus verecundia commodo virgo caveo surgo amo. Consequatur vilitas umerus quae voveo.","[""Heating"",""Pool"",""Parking"",""Gym""]","[""/images/houses/5.jpg"",""/images/houses/6.jpg"",""/images/houses/15.jpg""]","/images/houses/13.jpg","684c124cb1e0125c6d6dac99","House",,1,"2025-06-13T11:58:06.536Z","2025-06-13T11:59:10.435Z",2004.43,1,true,"[""684c128e02ec8bd9263a7f37""]"
"684c124db1e0125c6d6daf5f","kholoud.hassan","{""houseNumber"":""290"",""city"":""Alexandria"",""zone"":""Downtown"",""street"":""Bashirian Pass""}","[]",3.5,0,"Caritas abbas ex vita deprimo crinis. Victoria tamdiu sodalitas aegrus. Amissio qui solium uredo ancilla.","[""WiFi"",""Air Conditioning"",""Kitchen"",""Pool""]","[""/images/houses/20.jpg"",""/images/houses/5.jpg"",""/images/houses/6.jpg""]","/images/houses/12.jpg","684c124cb1e0125c6d6dac99","House",,1,"2025-06-13T11:58:06.536Z","2025-06-13T11:59:10.587Z",1771.99,7,true,"[""684c128e02ec8bd9263a7f3b""]"
"684c124db1e0125c6d6daf60","ali.khalifa","{""houseNumber"":""35241"",""city"":""Suez"",""zone"":""Uptown"",""street"":""Jennifer Court""}","[]",3.3,0,"Ratione aggero terebro tero dolorum arguo vos allatus curiositas non. Decretum valeo vulnero timor decretum temptatio ocer toties videlicet earum. Tondeo cubicularis curso coerceo volva optio acer.","[""Kitchen"",""Parking"",""TV"",""Heating""]","[""/images/houses/18.jpg"",""/images/houses/2.jpg"",""/images/houses/7.jpg""]","/images/houses/9.jpg","684c124cb1e0125c6d6dac9a","House",,1,"2025-06-13T11:58:06.536Z","2025-06-13T11:59:10.756Z",1387.96,5,true,"[""684c128e02ec8bd9263a7f3f""]"
"684c124db1e0125c6d6daf61","noor.labib","{""houseNumber"":""2498"",""city"":""south sinai"",""zone"":""Beachfront"",""street"":""Schoen Groves""}","[]",3.5,0,"Aptus sono corroboro vesper cibo sperno convoco dolore recusandae aut. Totidem cito quae tutis curo autus. Ceno crapula vesica vergo.","[""WiFi"",""Parking"",""Pool"",""TV""]","[""/images/houses/16.jpg"",""/images/houses/3.jpg"",""/images/houses/2.jpg""]","/images/houses/20.jpg","684c124cb1e0125c6d6dac9b","House",,1,"2025-06-13T11:58:06.536Z","2025-06-13T11:59:10.915Z",1694.86,7,true,"[""684c128e02ec8bd9263a7f43""]"
"684c124db1e0125c6d6daf62","Horus Heights","{""city"":""Banha"",""zone"":""Suburbs"",""street"":""W Broadway Street""}","[]",4.5,0,"Vesica eos congregatio barba accendo ultio astrum sumptus appello. Cubo vespillo desipio amoveo. Cruciamentum libero totus sopor consequuntur vacuus.","[""Pool"",""Air Conditioning"",""WiFi""]","[""/images/hotels/20.jpg"",""/images/hotels/11.jpg"",""/images/hotels/18.jpg""]","/images/hotels/16.jpg","684c124cb1e0125c6d6dac9b","Hotel","[{""type"":""Single"",""pricePerNight"":5243.06,""maxGuests"":2,""amenities"":[""Pool"",""Air Conditioning"",""Parking"",""WiFi"",""Heating"",""Kitchen""],""available"":true,""reservations"":[],""_id"":""684c124db1e0125c6d6daf63""},{""type"":""Double"",""pricePerNight"":6580.64,""maxGuests"":2,""amenities"":[""Pool"",""TV"",""Air Conditioning"",""Kitchen"",""Parking"",""WiFi""],""available"":true,""reservations"":[""684c128f02ec8bd9263a7f47""],""_id"":""684c124db1e0125c6d6daf64""},{""type"":""Suite"",""pricePerNight"":8419.48,""maxGuests"":3,""amenities"":[""Kitchen"",""Air Conditioning"",""Gym"",""Pool"",""Parking"",""WiFi"",""TV""],""available"":true,""reservations"":[],""_id"":""684c124db1e0125c6d6daf65""}]",1,"2025-06-13T11:58:06.536Z","2025-06-13T11:59:11.070Z",,,,
"684c124db1e0125c6d6daf66","aya.shenouda","{""houseNumber"":""3689"",""city"":""Cairo"",""zone"":""Uptown"",""street"":""S Main""}","[]",5,0,"Amoveo spiculum sophismata clementia aduro vesica conatus caelestis decerno creber. Conturbo delinquo ventus victus vomer cibus. Defetiscor confido adeo sto soluta aegrotatio delectatio comprehendo.","[""Pool"",""Gym"",""WiFi"",""Heating"",""Kitchen"",""Air Conditioning"",""TV"",""Parking""]","[""/images/houses/20.jpg"",""/images/houses/7.jpg"",""/images/houses/15.jpg""]","/images/houses/4.jpg","684c124cb1e0125c6d6dac9c","House",,1,"2025-06-13T11:58:06.536Z","2025-06-13T11:59:11.219Z",7998.11,5,true,"[""684c128f02ec8bd9263a7f4b""]"
"684c124db1e0125c6d6daf67","Cleopatra’s Court 875","{""city"":""Luxor"",""zone"":""Downtown"",""street"":""Durgan Plain""}","[]",5,0,"Libero solvo conturbo thymbra subito cursus perferendis degusto. Saepe combibo audacia stipes terreo adversus vomito decipio caritas. Itaque statua corrumpo.","[""Parking"",""Kitchen"",""WiFi"",""Heating""]","[""/images/hotels/13.jpg"",""/images/hotels/3.jpg"",""/images/hotels/20.jpg""]","/images/hotels/2.jpg","684c124cb1e0125c6d6dac9c","Hotel","[{""type"":""Single"",""pricePerNight"":8537.29,""maxGuests"":4,""amenities"":[""Parking"",""TV"",""Pool"",""WiFi"",""Heating"",""Gym"",""Kitchen""],""available"":true,""reservations"":[""684c128f02ec8bd9263a7f4f""],""_id"":""684c124db1e0125c6d6daf68""},{""type"":""Double"",""pricePerNight"":10692.67,""maxGuests"":4,""amenities"":[""Heating"",""WiFi"",""TV"",""Air Conditioning"",""Parking"",""Pool"",""Gym"",""Kitchen""],""available"":true,""reservations"":[],""_id"":""684c124db1e0125c6d6daf69""},{""type"":""Suite"",""pricePerNight"":13841.57,""maxGuests"":6,""amenities"":[""TV"",""Air Conditioning"",""Gym"",""Pool"",""Parking"",""Heating"",""WiFi"",""Kitchen""],""available"":true,""reservations"":[],""_id"":""684c124db1e0125c6d6daf6a""}]",1,"2025-06-13T11:58:06.536Z","2025-06-13T11:59:11.372Z",,,,
"684c124db1e0125c6d6daf6b","Sinai Sands","{""city"":""Banha"",""zone"":""Beachfront"",""street"":""Frami Manor""}","[]",3.6,0,"Doloribus voro degero. Celebrer clibanus audax depereo appositus contra tredecim usque ullam. Error cetera unde adopto vaco stillicidium quos compono numquam.","[""Kitchen""]","[""/images/hotels/17.jpg"",""/images/hotels/16.jpg"",""/images/hotels/6.jpg""]","/images/hotels/17.jpg","684c124cb1e0125c6d6dac9d","Hotel","[{""type"":""Single"",""pricePerNight"":2632.48,""maxGuests"":3,""amenities"":[""Gym"",""Parking"",""Kitchen"",""Air Conditioning""],""available"":true,""reservations"":[""684c128f02ec8bd9263a7f53""],""_id"":""684c124db1e0125c6d6daf6c""},{""type"":""Double"",""pricePerNight"":3223.46,""maxGuests"":2,""amenities"":[""Air Conditioning"",""Pool"",""Parking"",""Heating""],""available"":true,""reservations"":[],""_id"":""684c124db1e0125c6d6daf6d""},{""type"":""Suite"",""pricePerNight"":4144.37,""maxGuests"":2,""amenities"":[""Pool"",""Parking"",""Air Conditioning"",""Kitchen"",""Heating""],""available"":true,""reservations"":[],""_id"":""684c124db1e0125c6d6daf6e""}]",1,"2025-06-13T11:58:06.536Z","2025-06-13T11:59:11.526Z",,,,
"684c124db1e0125c6d6daf6f","nashwa.labib","{""houseNumber"":""2986"",""city"":""Giza"",""zone"":""Midtown"",""street"":""Birch Grove""}","[]",4.6,0,"Venio administratio admitto sulum ater. Amplexus audentia vaco alienus adipiscor vestigium spero. Ver aqua tenax doloremque spiculum expedita absorbeo.","[""Kitchen"",""TV"",""WiFi"",""Pool"",""Air Conditioning"",""Parking""]","[""/images/houses/7.jpg"",""/images/houses/15.jpg"",""/images/houses/18.jpg""]","/images/houses/4.jpg","684c124cb1e0125c6d6dac9d","House",,1,"2025-06-13T11:58:06.536Z","2025-06-13T11:59:11.734Z",5819.46,2,true,"[""684c128f02ec8bd9263a7f57""]"
"684c124db1e0125c6d6daf70","nashwa.labib","{""houseNumber"":""74769"",""city"":""red sea"",""zone"":""Suburbs"",""street"":""Kihn Divide""}","[]",4.2,0,"Autem despecto quis venio depromo tenax vigilo cenaculum subito stillicidium. Impedit id vicissitudo trans capitulus peccatus. Deinde volutabrum pariatur aiunt.","[""Kitchen"",""Heating"",""Gym"",""Pool"",""Parking"",""Air Conditioning""]","[""/images/houses/17.jpg"",""/images/houses/9.jpg"",""/images/houses/3.jpg""]","/images/houses/8.jpg","684c124cb1e0125c6d6dac9d","House",,1,"2025-06-13T11:58:06.536Z","2025-06-13T11:59:11.898Z",4355.54,7,true,"[""684c128f02ec8bd9263a7f5b""]"
"684c124db1e0125c6d6daf71","mohannad.awad","{""houseNumber"":""85781"",""city"":""Kafr El Sheikh"",""zone"":""Uptown"",""street"":""Haley Viaduct""}","[]",3.5,0,"Speciosus trepide vomica verto sublime tepesco tamisium arbor thymum cavus. Amita laudantium odit artificiose spes ventus corrupti nulla enim. Solitudo modi vespillo.","[""TV"",""Air Conditioning"",""Parking"",""WiFi""]","[""/images/houses/7.jpg"",""/images/houses/16.jpg"",""/images/houses/14.jpg""]","/images/houses/7.jpg","684c124cb1e0125c6d6dac9e","House",,1,"2025-06-13T11:58:06.536Z","2025-06-13T11:59:12.051Z",2095.46,5,true,"[""684c129002ec8bd9263a7f5f""]"
"684c124db1e0125c6d6daf72","mohannad.awad","{""houseNumber"":""392"",""city"":""Zagazig"",""zone"":""Suburbs"",""street"":""London Road""}","[]",3.2,0,"Virtus nulla aduro. Tener callide summa vulgaris. Expedita vinum claro valeo.","[""TV"",""WiFi"",""Kitchen"",""Pool""]","[""/images/houses/16.jpg"",""/images/houses/7.jpg"",""/images/houses/5.jpg""]","/images/houses/18.jpg","684c124cb1e0125c6d6dac9e","House",,1,"2025-06-13T11:58:06.536Z","2025-06-13T11:59:12.208Z",845.57,6,true,"[""684c129002ec8bd9263a7f63""]"
"684c124db1e0125c6d6daf73","mohannad.awad","{""houseNumber"":""2972"",""city"":""south sinai"",""zone"":""Midtown"",""street"":""Brando Drive""}","[]",5,0,"Adaugeo ullus maxime ubi claustrum. Careo ubi tener velut cupio tabesco statim comitatus deorsum. Suscipio aveho acidus sonitus velit claustrum virga deorsum subvenio.","[""TV"",""Parking"",""Air Conditioning"",""WiFi"",""Pool"",""Kitchen"",""Gym""]","[""/images/houses/2.jpg"",""/images/houses/6.jpg"",""/images/houses/5.jpg""]","/images/houses/8.jpg","684c124cb1e0125c6d6dac9e","House",,1,"2025-06-13T11:58:06.536Z","2025-06-13T11:59:12.370Z",7968.78,3,true,"[""684c129002ec8bd9263a7f67""]"
